300.000000000000  64.75935828877004
310.204081632653  70.32085561497325
319.387755102040  73.10160427807486
329.591836734693  75.45454545454545
339.795918367346  76.52406417112299
350.000000000000  74.59893048128342
360.204081632653  69.67914438502673
369.387755102040  72.24598930481282
379.591836734693  77.16577540106951
389.795918367346  81.8716577540107
400.000000000000  84.65240641711229
410.204081632653  87.2192513368984
419.387755102040  89.14438502673796
429.591836734693  91.06951871657753
439.795918367347  92.56684491978609
450.000000000000  93.63636363636363
460.204081632653  94.91978609625667
470.408163265306  95.77540106951871
479.591836734693  96.63101604278074
489.795918367346  97.27272727272727
500.000000000000  98.1283422459893
510.204081632653  98.34224598930481
519.387755102040  98.34224598930481
529.591836734693  98.98395721925132
539.795918367346  99.19786096256684
548.979591836734  99.19786096256684
559.183673469387  99.62566844919786
569.387755102040  99.41176470588235
579.591836734693  99.19786096256684
589.795918367346  98.77005347593582
600.000000000000  98.77005347593582
610.204081632653  98.34224598930481
619.387755102040  98.1283422459893
629.591836734693  98.1283422459893
639.795918367347  97.27272727272727
650.000000000000  97.05882352941175
660.204081632653  96.41711229946523
669.387755102040  96.20320855614972
679.591836734693  95.98930481283422
689.795918367346  95.13368983957218
699.999999999999  94.91978609625667
710.204081632653  94.49197860962566
719.387755102040  94.06417112299465
729.591836734693  93.63636363636363
739.795918367347  92.56684491978609
749.999999999999  91.71122994652406
760.204081632653  90.42780748663101
770.408163265306  88.71657754010694
779.591836734693  86.79144385026737
789.795918367347  85.0802139037433
799.999999999999  82.72727272727272
809.183673469387  81.01604278074865
820.408163265306  78.23529411764706
830.612244897959  75.88235294117646
838.775510204081  72.88770053475935
849.999999999999  69.03743315508021
859.183673469387  65.40106951871658
870.408163265306  61.764705882352935
879.591836734693  58.342245989304814
889.795918367346  54.49197860962567
900.000000000000  50
910.204081632653  45.294117647058826
919.387755102040  41.44385026737967
929.591836734693  36.95187165775401
939.795918367346  32.88770053475936
950.000000000000  28.823529411764696
960.204081632653  25.18716577540107
969.387755102040  21.33689839572193
979.591836734693  18.556149732620327
989.795918367346  14.705882352941188
1000.00000000000  12.139037433155082
